avatar_subtle,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,z1,z2,human_annotation,subtle_super_clusters,subtle_sub_clusters,Corrlation,moving,moving2,cca,ccf
84,8.4388,-3.0416,0.59494,8.0776,-2.48,0.94564,5.2388,3.3726,0.53506,7.4491,-0.0049567,0.69212,5.2983,2.3283,0.33337,7.1042,4.6842,-0.11721,7.645,-1.0083,0.31406,8.8733,-0.73333,0.69764,2.5706,7.2677,0.45602,1.6494031,0.25148797,walking,4,26,na,False,False,,
85,8.4388,-3.0416,0.56886,8.0776,-2.48,0.91743,5.2519,3.3722,0.53524,7.4491,-0.0049567,0.6887,5.2983,2.3283,0.33316,7.1133,4.6842,-0.11721,7.645,-1.0083,0.31406,8.8733,-0.75167,0.68914,2.5992,7.2677,0.45387,1.6315969,-0.28353217,walking,4,16,na,False,False,,
86,8.4388,-3.0416,0.54248,8.0776,-2.48,0.91576,5.2781,3.3722,0.54689,7.4491,-0.0049567,0.6887,5.2983,2.3283,0.33291,7.1133,4.6842,-0.11721,7.645,-1.0083,0.31406,8.8733,-0.75167,0.50861,2.6301,7.2677,0.45113,1.5654808,-1.6246631,walking,4,28,na,False,False,,
87,8.4388,-3.0416,0.49989,8.0776,-2.48,0.9125,5.2963,3.3722,0.57577,7.4491,-0.0049567,0.68342,5.2983,2.3283,0.33282,7.1133,4.675,-0.11721,7.645,-1.0083,0.31406,8.8733,-0.75167,0.32929,2.6301,7.2677,0.43302,1.5354607,-0.74501204,walking,4,16,na,False,False,,
88,8.4388,-3.0416,0.46843,8.0776,-2.48,0.9057,5.3056,3.3401,0.57577,7.4491,-0.0080534,0.67815,5.3075,2.3283,0.33282,7.1133,4.675,-0.11408,7.645,-1.0083,0.31406,8.8733,-0.75167,0.32707,2.6301,7.2677,0.41439,1.6013023,-0.54098,walking,4,16,na,False,False,,
89,8.4388,-3.0416,0.45702,8.0776,-2.48,0.9057,5.3128,3.3401,0.57577,7.4491,-0.023608,0.67687,5.3167,2.3283,0.33282,7.1133,4.675,-0.11041,7.645,-1.0083,0.31406,8.8733,-0.75167,0.32499,2.6301,7.2677,0.39281,1.5818896,-1.942564,walking,3,27,na,False,False,,
90,8.4388,-3.0416,0.45007,8.0776,-2.48,0.89763,5.3202,3.3401,0.57577,7.4491,-0.084334,0.67687,5.3167,2.3192,0.33282,7.1133,4.675,-0.10188,7.645,-1.0083,0.31406,8.8733,-0.75167,0.32499,2.6483,7.1328,0.37269,1.8203377,-2.3249462,walking,3,27,na,False,False,,
91,8.0788,-3.0416,0.43216,8.0541,-2.48,0.86727,5.3501,3.3401,0.57577,7.4491,-0.089344,0.67687,5.3167,2.31,0.33282,7.1225,4.675,-0.096067,7.645,-1.0083,0.31264,8.8733,-0.75167,0.32416,2.6816,7.1328,0.3488,1.9354501,-2.4640584,walking,1,62,na,False,False,,
92,7.7653,-3.0416,0.43429,7.955,-2.48,0.84935,5.3501,3.3401,0.57577,7.4491,-0.089344,0.67687,5.3167,2.31,0.33282,7.1317,4.675,-0.095997,7.645,-1.0083,0.25171,8.8733,-0.76083,0.32416,2.7311,7.1328,0.31941,1.3951657,-2.0941844,walking,3,27,na,False,False,,
93,7.7351,-3.0416,0.32232,7.8438,-2.48,0.82461,5.3501,3.3401,0.57577,7.4491,-0.089344,0.68225,5.3167,2.31,0.33312,7.1317,4.675,-0.095854,7.645,-1.0083,0.18984,8.8733,-0.77,0.32416,2.7645,7.1328,0.30607,1.2850039,-1.2046775,walking,4,28,na,False,False,,
94,7.7056,-3.0416,0.21358,7.7518,-2.48,0.82461,5.3501,3.3401,0.57577,7.4066,-0.090247,0.6887,5.3167,2.31,0.33337,7.1317,4.675,-0.095854,7.645,-1.0083,0.18984,8.8733,-0.77,0.32416,2.8045,7.1328,0.29453,1.3587075,-1.0527545,walking,4,28,na,False,False,,
95,7.6475,-3.0416,0.21358,7.7335,-2.48,0.82461,5.3501,3.3401,0.57577,7.3405,-0.090247,0.69212,5.3167,2.31,0.33337,7.1317,4.675,-0.095854,7.645,-1.0083,0.18984,8.8733,-0.77,0.32416,2.8448,7.1328,0.2843,1.2582668,-0.6473979,walking,4,16,na,False,False,,
96,7.5495,-3.0416,0.21358,7.709,-2.48,0.82461,5.3501,3.3401,0.57577,7.3104,-0.090247,0.69851,5.3167,2.31,0.33342,7.1408,4.675,-0.095854,7.645,-1.0083,0.1893,8.8733,-0.77,0.32416,2.8711,7.1229,0.27786,1.2689544,-0.41451555,walking,4,16,na,False,False,,
97,7.4463,-2.8714,0.21358,7.4351,-2.48,0.82461,5.3501,3.3072,0.57577,7.3016,-0.049826,0.70442,5.3167,2.31,0.33337,7.15,4.675,-0.095854,7.645,-0.99917,0.1893,8.8733,-0.77,0.32416,2.9853,7.1229,0.27469,1.1314641,1.345829,walking,4,38,na,False,False,,
98,7.0538,-2.7132,0.21358,7.1473,-2.2882,0.84935,5.3501,3.2663,0.57577,7.2939,-0.048495,0.7072,5.3167,2.31,0.33337,7.15,4.6658,-0.095854,7.6267,-0.98083,0.1893,8.8733,-0.77,0.32416,3.0949,7.0825,0.2666,0.75310254,1.4803504,walking,4,38,na,False,False,,
99,6.5117,-2.5949,0.21358,6.9849,-2.0552,0.84935,5.3908,3.2551,0.57577,7.2835,-0.044337,0.70852,5.3167,2.31,0.33337,7.1683,4.6567,-0.095854,6.8658,-0.59583,0.1893,8.855,-0.77917,0.32416,3.1245,7.0825,0.25709,0.823886,2.0169783,walking,4,1,na,True,False,,
100,6.123,-2.4556,0.21358,6.7506,-1.9523,0.87007,5.3908,3.2551,0.57577,7.274,-0.044337,0.71006,5.3167,2.31,0.33337,7.1867,4.6567,-0.094746,6.1142,-0.15583,0.1893,8.8367,-0.77917,0.32416,3.1245,7.0825,0.25709,0.674375,2.206105,walking,4,59,na,True,False,,
101,5.9413,-2.3906,0.21358,6.5724,-1.917,0.87007,5.6956,3.2551,0.57577,7.2433,-0.044337,0.72983,5.3167,2.31,0.33312,7.1958,4.6475,-0.092387,6.105,-0.0825,0.1893,8.8275,-0.77917,0.32416,3.1245,7.0825,0.25709,0.78677136,2.5569026,walking,4,59,na,True,False,,
102,5.7912,-2.3369,0.21358,6.4378,-1.8777,0.87007,6.1306,3.0479,0.57577,7.2051,-0.044337,0.72983,5.3167,2.3192,0.33252,7.3792,3.7858,-0.055069,6.105,-0.064167,0.19024,8.8183,-0.77917,0.32416,3.1245,7.0825,0.25709,0.7171619,2.6810632,walking,4,59,na,True,False,,
103,5.604,-2.2448,0.21358,6.3638,-1.804,0.87007,6.3403,2.768,0.57577,7.19,-0.044337,0.72983,5.3258,2.3283,0.33221,7.3792,2.4383,-0.012069,6.105,-0.045833,0.19713,8.8183,-0.77917,0.32416,3.1245,7.0825,0.25709,0.8279493,2.9045546,walking,4,59,na,True,False,,
104,5.5025,-2.1635,0.21358,6.2937,-1.7148,0.85493,6.4928,2.7105,0.57577,7.1678,-0.044337,0.72983,5.335,2.3283,0.33221,7.3792,1.9433,-0.0013983,6.0958,-0.0275,0.21452,8.8092,-0.77917,0.32416,3.2421,7.0825,0.2666,0.6604476,2.844051,walking,4,59,na,True,False,,
105,5.328,-2.1565,0.20045,6.0978,-1.6463,0.84689,6.5824,2.6778,0.57231,7.0779,-0.044337,0.72983,5.335,2.3283,0.33126,7.3792,1.9433,0.0029325,6.0867,-0.0091667,0.22627,7.8283,-0.77917,0.32499,3.6114,7.0825,0.2666,0.71141154,2.7323825,walking,4,59,na,True,False,,
106,5.0968,-2.0222,0.18588,5.8809,-1.5594,0.83055,6.7197,2.6205,0.55782,6.9247,-0.048495,0.75033,5.335,2.3283,0.33126,7.3792,1.9342,0.0035465,6.0867,0,0.22943,6.5083,-0.77917,0.32499,3.8208,7.0825,0.2666,0.40717152,2.7222316,walking,4,23,na,True,False,,
107,4.9254,-1.8712,0.18588,5.7896,-1.4403,0.83055,6.8552,2.5824,0.53293,6.824,-0.049826,0.80597,5.335,2.3375,0.33066,7.3792,1.925,0.010756,6.0867,0,0.23401,6.1508,-0.77917,0.32684,3.8208,7.0825,0.2666,0.52243227,2.42705,walking,4,23,na,True,False,,
108,4.8271,-1.7581,0.18588,5.6527,-1.3504,0.83055,6.9591,2.5335,0.51854,6.7239,-0.058054,0.82316,5.3442,2.3467,0.32971,7.3792,1.925,0.017974,5.7292,0.11,0.23879,6.1325,-0.77917,0.32684,3.8208,7.0825,0.2666,0.44104087,2.2024286,walking,4,1,na,False,False,,
109,4.5505,-1.6246,0.18588,5.4169,-1.2668,0.83055,7.0512,2.4436,0.51291,6.6273,-0.049826,0.82484,5.3533,2.3467,0.32906,7.3792,1.9158,0.020973,5.1242,0.44,0.24143,6.1142,-0.77917,0.32893,4.0888,7.0825,0.27586,0.69030094,2.03478,walking,4,1,na,True,False,,
110,4.3086,-1.5775,0.18588,5.1774,-1.1062,0.83055,7.0751,2.3922,0.50692,6.5134,-0.048495,0.83915,5.3625,2.3467,0.32522,7.3792,1.8883,0.025276,4.8767,0.715,0.24221,6.0867,-0.77,0.32929,4.5743,7.0825,0.27586,0.9981414,1.9686892,walking,4,6,na,True,False,,
111,4.1274,-1.5602,0.17508,4.9809,-0.98472,0.83055,7.4124,2.3763,0.50036,6.3933,-0.044337,0.83915,5.61,2.4017,0.3192,7.3792,1.87,0.029935,4.8767,0.77917,0.28892,6.0592,-0.77,0.32995,5.1614,7.0137,0.27586,0.7656487,2.065327,walking,4,1,na,True,False,,
112,3.9568,-1.5124,0.17508,4.9024,-0.96104,0.83055,7.752,2.3534,0.49453,6.3638,-0.030079,0.83915,5.8667,2.4933,0.31571,7.3792,1.8608,0.033947,4.8767,0.7975,0.33487,6.05,-0.77,0.33049,5.5311,6.9611,0.27586,0.60404825,2.2078905,walking,4,1,na,True,False,,
113,3.9505,-1.4607,0.17508,4.8824,-0.93793,0.80827,7.7781,2.3075,0.49402,6.353,-0.030079,0.83915,5.8942,2.5483,0.31375,7.3792,1.8333,0.034881,4.8767,0.80667,0.33633,6.05,-0.77,0.33049,5.6382,6.8906,0.27586,0.4621603,2.078308,walking,4,1,na,True,False,,
114,3.8958,-1.4176,0.17508,4.8231,-0.92032,0.78212,7.846,2.0736,0.49238,6.3318,-0.030079,0.83915,5.9125,2.5667,0.31285,7.3792,1.7783,0.060376,4.8675,0.80667,0.3541,6.0408,-0.77,0.33049,6.4617,6.8421,0.28517,0.33865118,2.1231246,walking,4,1,na,True,False,,
115,3.8287,-1.3845,0.17508,4.7217,-0.90792,0.76765,7.9203,1.849,0.45456,6.2996,-0.030079,0.83915,6.0958,2.5667,0.22618,7.3792,1.7417,0.088014,4.8583,0.81583,0.3541,6.0133,-0.77,0.33049,7.8731,6.6063,0.29737,0.2137821,2.1117928,walking,4,1,na,True,False,,
116,3.8128,-1.3567,0.17508,4.615,-0.83445,0.78697,7.9492,1.6884,0.41581,6.2792,-0.030079,0.83915,6.2883,2.5758,0.13828,7.3792,1.6775,0.13163,4.8583,0.825,0.35488,5.995,-0.77,0.33049,8.5682,6.1155,0.36128,0.6375138,2.3465073,walking,4,59,na,True,False,,
117,3.8128,-1.1176,0.17508,4.5548,-0.66906,0.80144,7.9557,1.4652,0.41269,6.2734,-0.030079,0.83915,6.325,2.585,0.12868,7.2875,0.81583,0.17423,4.8583,0.83417,0.35488,5.995,-0.77,0.33049,8.5682,5.7916,0.43303,0.86583275,2.5731587,walking,4,59,na,True,False,,
118,3.8128,-0.32833,0.17508,4.5167,-0.56184,0.80827,7.9557,1.2025,0.40388,6.2575,-0.030079,0.8523,6.3617,2.5942,0.12868,7.0217,-0.14667,0.17578,4.8492,0.84333,0.35488,5.9858,-0.77,0.33049,8.5682,5.7369,0.45305,0.87492114,2.3930047,walking,4,59,na,True,False,,
119,3.8128,0.29965,0.17508,4.4785,-0.52806,0.83055,7.9557,1.0027,0.39155,6.2332,-0.0091623,0.85587,6.3892,2.6033,0.12868,7.0217,-0.14667,0.17661,4.84,0.84333,0.35488,5.5458,-0.56833,0.33049,8.5682,5.6678,0.46526,2.0463057,2.6633093,walking,4,53,na,True,False,,
120,3.812,0.39923,0.17508,4.4666,-0.40764,0.85493,7.9557,0.83637,0.39155,6.2143,0.0015841,0.86057,6.4075,2.6125,0.11046,7.0125,-0.14667,0.17869,4.84,0.84333,0.36236,4.9042,-0.21083,0.3296,8.5682,5.5314,0.46526,1.5930175,2.3610039,walking,4,40,na,True,False,,
121,3.7952,0.44053,0.17508,4.4474,-0.25032,0.86131,7.9557,0.58134,0.38556,6.1944,0.0064022,0.86298,6.4167,2.6217,0.099918,7.0033,-0.14667,0.18029,4.8217,0.8525,0.38924,4.5833,0.22,0.3296,8.5682,5.3477,0.46526,2.0666697,2.0238314,walking,4,31,na,True,False,,
122,3.7338,0.44053,0.17508,4.4236,-0.058294,0.85886,7.9557,0.41119,0.37851,6.1814,0.014386,0.86533,6.4167,2.6217,0.097084,7.0033,-0.14667,0.18129,4.8033,0.86167,0.39391,4.4733,0.495,0.32265,8.5682,4.9735,0.46526,1.9294463,1.4025471,walking,4,42,na,False,False,,
123,3.6736,0.44053,0.17508,4.404,0.17719,0.85886,7.9557,0.35419,0.34311,6.1786,0.020662,0.86533,6.4258,2.6217,0.094276,7.0033,-0.14667,0.1857,4.7942,1.1183,0.40212,4.4367,0.50417,0.31572,8.5682,4.7089,0.46526,2.1017234,1.2769823,walking,4,42,na,False,False,,
124,3.6366,0.44053,0.17508,4.3888,0.36779,0.85163,7.9557,0.34867,0.28527,6.1707,0.034533,0.86298,6.435,2.6217,0.090414,7.0033,-0.14667,0.18977,4.785,1.8242,0.40849,4.3908,0.58667,0.31173,8.5682,4.6466,0.46526,2.043726,0.45692217,walking,4,26,na,False,False,,
125,3.6107,0.86877,0.17508,4.3793,0.70225,0.83345,7.9557,0.34412,0.2563,6.147,0.096269,0.86057,6.435,2.6217,0.085317,6.9942,-0.14667,0.19039,4.785,2.31,0.50017,4.3725,0.66,0.30346,8.5682,4.5622,0.46526,1.9473804,0.42519546,walking,4,26,na,False,False,,
126,3.5879,1.297,0.17508,4.3648,1.0613,0.81237,7.9557,0.33615,0.25096,6.1224,0.18309,0.85587,6.435,2.6308,0.080687,6.9758,-0.14667,0.19723,4.785,2.4933,0.59134,4.3267,0.66917,0.29832,8.5682,4.5277,0.46526,1.7936374,0.20263977,walking,4,26,na,False,False,,
127,3.558,1.297,0.17508,4.3316,1.3261,0.81123,7.9557,0.3305,0.24549,6.1102,0.32962,0.8523,6.435,2.6308,0.077686,6.9667,-0.14667,0.20402,4.785,2.7408,0.59134,4.29,0.6875,0.29759,8.5682,4.5096,0.46526,1.540181,0.12062287,walking,4,26,na,False,False,,
128,3.5101,1.9002,0.17508,4.3086,1.6099,0.80484,7.9557,0.31923,0.23126,6.0833,0.50666,0.83799,6.435,2.6308,0.077036,6.9575,-0.14667,0.20411,4.7667,2.86,0.59134,4.29,0.69667,0.29759,8.5682,4.4825,0.46526,1.5676209,-0.014891395,walking,4,16,na,False,False,,
129,3.4574,2.5041,0.17508,4.3057,1.7501,0.80484,7.9557,0.30545,0.21667,6.0545,0.58248,0.82322,6.435,2.6308,0.072084,6.9483,-0.14667,0.20662,4.7392,2.8783,0.59134,4.29,0.83417,0.29759,8.5682,4.4613,0.46526,1.5589219,0.009705979,walking,4,16,na,False,False,,
130,3.4416,2.5072,0.17508,4.3008,1.7665,0.80484,7.9492,0.30272,0.20972,6.0354,0.61238,0.82322,6.435,2.6308,0.066675,6.9392,-0.14667,0.21107,4.73,2.8783,0.59134,4.2808,1.4025,0.29682,8.5682,4.4292,0.45305,1.6004516,0.14971063,walking,4,26,na,False,False,,
131,3.4416,2.5187,0.17508,4.3008,1.7962,0.80484,7.9492,0.30272,0.20142,6.0117,0.63932,0.82322,6.435,2.6217,0.065363,6.9208,-0.14667,0.21676,4.73,2.8783,0.59134,4.2717,1.9983,0.29612,8.5682,4.3773,0.45305,2.0190978,1.5040661,walking,4,42,na,False,False,,
132,3.4416,2.5514,0.17508,4.3008,1.8347,0.80484,7.9059,0.30272,0.19389,5.9661,0.68323,0.82266,6.435,2.6217,0.065143,6.8475,-0.14667,0.23509,4.73,2.8783,0.59134,4.2167,2.1725,0.28911,8.5682,4.1559,0.45305,2.2573566,1.3144312,walking,4,31,na,True,False,,
133,3.4416,2.5965,0.17508,4.3008,1.8564,0.80484,7.8494,0.30272,0.18817,5.8689,0.80464,0.82059,6.435,2.6217,0.064922,6.3158,-0.073333,0.29838,4.73,2.8783,0.59134,4.1158,2.1817,0.28125,8.5682,3.914,0.44051,2.0486424,1.8482441,walking,4,31,na,True,False,,
134,3.4416,2.625,0.17508,4.3008,1.8822,0.8036,7.5556,0.30272,0.18588,5.7841,0.89516,0.81537,6.435,2.6217,0.064051,5.5183,0.165,0.35307,4.73,2.8783,0.59134,4.015,2.1817,0.27811,8.5682,3.8631,0.42049,1.6184144,1.8053235,walking,4,6,na,True,False,,
135,3.4416,2.6546,0.17508,4.3008,1.9155,0.8036,7.256,0.30272,0.17978,5.7558,0.90275,0.81113,6.435,2.6217,0.056449,5.1792,0.165,0.3598,4.73,2.8783,0.59134,3.8958,2.1908,0.26541,8.5682,3.8307,0.40903,1.6326482,1.5876173,walking,4,6,na,False,False,,
136,3.4416,2.7137,0.17508,4.3008,1.9316,0.80958,7.2377,0.30272,0.17142,5.7371,0.91386,0.80938,6.4442,2.6217,0.039036,5.17,0.17417,0.36031,4.7392,2.8783,0.59134,3.8317,2.2183,0.27811,8.5682,3.7878,0.39519,1.9471197,1.0810976,walking,4,42,na,False,False,,
137,3.4416,2.8234,0.17508,4.3008,1.9392,0.81344,7.2204,0.30272,0.16284,5.7246,0.93282,0.80647,6.4533,2.6217,0.028574,5.17,0.18333,0.36031,4.7667,2.8783,0.59134,3.8317,2.2642,0.27811,8.5682,3.7261,0.39144,2.3537028,0.5577879,walking,4,54,na,False,False,,
138,3.4416,3.0482,0.17958,4.3008,1.944,0.81498,7.1981,0.30272,0.15091,5.7205,0.94851,0.79978,6.4533,2.6217,0.028574,5.17,0.1925,0.36052,4.785,2.8875,0.59134,3.7583,2.3192,0.27811,8.5682,3.6614,0.39144,2.283971,0.2625754,walking,4,26,na,False,False,,
139,3.4416,3.2294,0.18486,4.3008,1.9512,0.82234,7.1725,0.30272,0.13842,5.7037,0.95752,0.79323,6.4533,2.6217,0.028395,5.17,0.20167,0.36052,4.785,2.8967,0.59134,3.6942,2.3467,0.26541,8.5682,3.6373,0.39144,2.101409,0.14401853,walking,4,26,na,False,False,,
140,3.4416,3.2656,0.21431,4.3008,1.9636,0.83474,7.1505,0.30272,0.10233,5.6847,0.96066,0.78559,6.4533,2.6217,0.019601,5.17,0.20167,0.36052,4.785,2.8967,0.59134,3.6942,2.3558,0.25317,8.5682,3.6321,0.39144,2.0616207,0.011839096,walking,4,24,na,False,False,,
141,3.4574,3.2861,0.25444,4.3008,2.033,0.84585,7.1378,0.30272,0.039371,5.6749,0.97964,0.77609,6.4533,2.6217,0.010303,5.17,0.20167,0.36052,4.785,2.9058,0.59134,3.6942,2.365,0.25188,8.5682,3.6261,0.39144,2.083325,-0.13205951,walking,4,24,na,False,False,,
142,3.5208,3.3049,0.27003,4.3008,2.221,0.85092,7.1212,0.30273,-0.0059234,5.6613,1.0828,0.76913,6.4533,2.6217,0.00962,5.17,0.20167,0.36063,4.785,2.915,0.59134,3.6942,2.365,0.25125,8.5682,3.621,0.39144,2.0524714,-0.14709753,walking,4,24,na,False,False,,
143,3.5915,3.3853,0.27727,4.3031,2.4397,0.85815,7.0781,0.30445,-0.020057,5.6491,1.2307,0.76515,6.4533,2.6217,0.0089366,5.17,0.21083,0.36074,4.785,2.9242,0.59134,3.6942,2.365,0.24849,8.5682,3.6169,0.39144,2.0418298,0.07738826,walking,4,24,na,False,False,,
144,3.6512,3.5517,0.28531,4.3036,2.7073,0.86821,7.029,0.30717,-0.022634,5.6446,1.3608,0.76154,6.4533,2.6217,0.0077502,5.17,0.22,0.36084,4.785,3.19,0.57601,3.6942,2.365,0.24849,8.5682,3.6169,0.39144,1.8731735,0.06429813,walking,4,26,na,False,False,,
145,3.6916,3.8184,0.31305,4.3213,3.0286,0.87276,6.9983,0.32944,-0.024058,5.6295,1.4448,0.75829,6.4533,2.6217,0.0072472,5.1608,0.22,0.36114,4.8675,3.7217,0.56054,3.6942,2.365,0.25125,8.5682,3.6169,0.39144,1.903704,0.21774223,walking,4,26,na,False,False,,
146,3.8214,4.3595,0.40065,4.3504,3.315,0.87484,6.9828,0.35419,-0.028848,5.6115,1.5668,0.75646,6.4533,2.6217,0.0072472,5.1517,0.22,0.36143,4.95,4.0058,0.56026,3.6942,2.4108,0.25188,8.5682,3.6169,0.39144,1.89853,0.16119751,walking,4,26,na,True,False,,
147,3.9228,4.725,0.47591,4.3652,3.563,0.87551,6.7663,0.32944,-0.028848,5.605,1.7107,0.75504,6.4533,2.6125,0.0072472,5.1517,0.22,0.36154,4.95,4.0242,0.56012,3.6942,2.4658,0.25317,8.5682,3.6169,0.39144,1.7339574,-0.06654423,walking,4,24,na,True,False,,
148,3.9985,4.7257,0.49236,4.3888,3.7531,0.87981,6.5368,0.32944,-0.028848,5.6009,1.7954,0.75243,6.4442,2.6033,0.0051324,5.1517,0.22,0.36154,4.95,4.0333,0.5593,3.6942,2.5117,0.26541,8.5682,3.6169,0.38959,1.6211641,0.07554772,walking,4,26,na,False,False,,
149,4.0333,4.8713,0.50674,4.4039,3.8908,0.88868,6.5011,0.32944,-0.028848,5.598,1.8896,0.74627,6.4442,2.6033,0.0023326,5.1517,0.22917,0.36154,4.95,4.0333,0.47234,3.6942,2.6767,0.27835,8.5682,3.6169,0.38447,1.5653908,-0.2519769,walking,4,16,na,False,False,,
150,4.0547,5.1173,0.52315,4.4096,4.0383,0.88868,6.4758,0.35051,-0.028848,5.5961,1.9441,0.74177,6.435,2.6033,0.0014663,5.1517,0.22917,0.36143,4.95,4.0425,0.38591,3.6942,2.8508,0.28149,8.5682,3.6169,0.38959,1.4583883,-2.127648,walking,3,27,na,False,False,,
151,4.0826,5.2693,0.53116,4.4178,4.1428,0.88868,6.4758,0.37379,-0.028848,5.5948,1.9813,0.74013,6.435,2.6033,0.0014663,5.1517,0.2475,0.36143,4.9592,4.0517,0.38494,3.6942,3.465,0.28357,8.5682,3.6169,0.38959,1.3856708,-2.1409261,walking,3,27,na,False,False,,
152,4.1047,5.3209,0.53695,4.4223,4.1983,0.89481,6.4635,0.39786,-0.028848,5.5918,2.0206,0.73776,6.435,2.6033,0.0014663,5.1517,0.25667,0.36143,4.9683,4.0608,0.38426,3.685,4.18,0.28357,8.5682,3.6169,0.38633,1.4261727,-2.0340896,walking,3,27,na,False,False,,
153,4.1227,5.3432,0.54451,4.4313,4.2814,0.89741,6.4517,0.40359,-0.028848,5.5871,2.0371,0.73776,6.435,2.6033,0.0014663,5.1517,0.25667,0.36143,4.9683,4.07,0.38426,3.685,4.3083,0.28149,8.5682,3.6169,0.39144,1.3355898,-2.047057,walking,3,27,na,False,False,,
154,4.1472,5.4276,0.55312,4.4313,4.3478,0.90231,6.4412,0.41243,-0.028848,5.584,2.0536,0.73776,6.435,2.6033,0.0014663,5.1517,0.25667,0.36143,4.9683,4.07,0.38396,3.685,4.3083,0.26727,8.5682,3.6112,0.39144,1.7825077,-0.46409437,walking,4,24,na,False,False,,
155,4.1637,5.565,0.563,4.4313,4.4401,0.90652,6.4279,0.41668,-0.028848,5.5815,2.1056,0.73776,6.435,2.6033,0.0014663,5.1425,0.25667,0.36114,4.9683,4.07,0.38309,3.685,4.3175,0.26635,8.5911,3.2539,0.39144,1.9855024,-0.005949185,walking,4,24,na,False,False,,
156,4.1674,5.6527,0.56655,4.4433,4.6126,0.91938,6.4083,0.41721,-0.024058,5.579,2.1524,0.7356,6.435,2.6033,0.0022817,5.1425,0.25667,0.36073,4.9683,4.07,0.37132,3.6942,4.3267,0.26365,8.614,2.9023,0.39144,2.2164671,0.13721925,walking,4,26,na,False,False,,
157,4.1991,5.7682,0.57363,4.4541,4.812,0.93735,6.3912,0.4193,-0.024058,5.5733,2.1627,0.73309,6.435,2.6033,0.0029667,5.1333,0.25667,0.36052,4.9683,4.0883,0.35624,3.7033,4.3358,0.26222,8.614,2.9023,0.39144,2.239675,0.25105974,walking,4,26,na,False,False,,
158,4.2292,5.9214,0.58549,4.4605,4.9558,0.95683,6.3796,0.42453,-0.024058,5.5643,2.2112,0.72959,6.4258,2.6033,0.0050815,5.1333,0.26583,0.36031,4.9775,4.1158,0.35084,3.7033,4.3542,0.26222,8.6781,2.8946,0.39144,2.5580873,0.14665894,walking,4,54,na,False,False,,
159,4.2343,6.0708,0.59375,4.4605,5.0306,0.99059,6.3604,0.43039,-0.022634,5.5643,2.3058,0.72786,6.4167,2.6033,0.0050815,5.1242,0.275,0.36009,4.9958,4.4733,0.34881,3.7033,4.3633,0.26222,8.7183,2.887,0.39144,2.9381688,-0.039872948,walking,3,14,na,False,False,,
160,4.2414,6.2384,0.60419,4.4618,5.1054,1.011,6.3496,0.43669,-0.021216,5.5643,2.3777,0.72687,6.3983,2.6033,0.0050815,5.1058,0.275,0.35998,5.0508,5.0692,0.28525,3.7125,4.3633,0.27083,8.7422,2.887,0.39144,3.3890877,0.11679318,walking,4,67,na,True,False,,
161,4.2453,6.4378,0.61257,4.4633,5.2278,1.0237,6.3373,0.4528,0.14399,5.5575,2.4874,0.72484,6.3983,2.6033,0.0050815,5.0783,0.28417,0.35947,5.0967,5.3167,0.22177,3.7217,4.3817,0.27083,8.7422,2.887,0.39144,2.7807972,1.6497278,walking,4,31,na,True,False,,
162,4.2584,6.738,0.61801,4.465,5.3429,1.0384,6.3249,0.46599,0.35587,5.5543,2.6741,0.72102,6.3892,2.6033,-0.0018086,5.0417,0.29333,0.34685,5.0967,5.3258,0.21071,3.7217,4.4092,0.27226,8.7422,2.887,0.39144,2.8543403,1.7806214,walking,4,31,na,True,False,,
163,4.2584,7.0971,0.62627,4.465,5.5568,1.0417,6.3091,0.4925,0.41741,5.5486,2.8861,0.71692,6.3617,2.6033,-0.0069217,5.005,0.29333,0.33179,5.0967,5.335,0.18035,3.7217,4.455,0.27567,8.7422,1.6864,0.39144,3.0270026,1.8284678,walking,3,63,na,True,False,,
164,4.2584,7.3423,0.64916,4.4633,5.8262,1.043,6.2913,0.52124,0.56587,5.5388,3.064,0.71482,6.325,2.6033,-0.0069217,4.9775,0.29333,0.32757,5.0967,5.335,0.16061,3.7217,4.51,0.27929,8.7422,0.37227,0.39144,2.9450617,2.073101,walking,4,31,na,False,False,,
165,4.2584,7.431,0.66957,4.4633,5.9756,1.0482,6.2694,0.52934,0.6234,5.5214,3.2061,0.71403,6.325,2.6125,-0.0069217,4.9683,0.29333,0.32605,5.1058,5.3442,0.16021,3.7217,4.8675,0.2823,8.7422,0.25862,0.391,2.3207834,2.1253004,walking,4,31,na,False,False,,
166,4.2724,7.5723,0.68527,4.4633,6.1893,1.0611,6.2297,0.59475,0.66965,5.509,3.391,0.71403,6.325,2.6492,-0.0069217,4.9592,0.3025,0.32468,5.1242,5.3625,0.15982,3.7217,5.8667,0.28527,8.7422,-0.024823,0.3803,2.162899,2.368754,walking,4,53,na,True,False,,
167,4.2759,7.6978,0.72418,4.4633,6.4515,1.0755,6.1951,0.71488,0.68025,5.5085,3.5402,0.71193,6.325,2.6767,-0.0069217,4.9408,0.32083,0.32171,5.1333,5.39,0.15982,3.7308,6.5267,0.295,8.7422,-0.36862,0.37051,2.28585,2.5123434,walking,4,53,na,True,False,,
