,z1,z2,y,y_
765,-3.2628603,11.1541815,na,1
766,-3.3022556,11.104859,na,1
767,-3.2502,10.947758,na,1
768,-3.176879,10.776086,na,1
769,-3.1422226,10.566183,na,1
770,-3.1370091,10.247091,na,1
771,-3.0234334,9.581717,na,1
772,-2.900219,9.25279,na,0
773,-2.8496141,9.148053,na,0
774,-2.8789003,9.107395,na,0
775,-2.8196166,9.010541,na,0
776,-2.8940485,8.755211,na,0
777,-2.738123,7.431711,na,0
778,-2.7799606,7.250556,na,0
779,-2.7443135,7.2813125,na,0
780,-2.5922806,7.127175,na,0
781,-2.40213,6.681001,na,0
782,-2.359693,6.1546383,na,0
783,-2.5087252,5.7316356,rearing,0
784,-2.6128573,5.532872,rearing,0
785,-2.6759584,5.551125,rearing,0
786,-2.6953373,5.3619776,rearing,0
787,-2.7589147,5.5345855,rearing,0
788,-2.9216783,5.5945964,rearing,0
789,-3.0965621,5.7029824,rearing,0
790,-3.2532346,5.9603095,rearing,0
791,-3.4632099,6.118331,rearing,0
792,-3.5540876,6.2724576,rearing,0
793,-3.6095872,6.247709,rearing,0
794,-3.635025,6.1961727,rearing,0
795,-3.6466644,6.3047996,rearing,0
796,-3.6676147,6.409842,rearing,0
797,-3.646735,6.4797306,rearing,0
798,-3.5932877,6.582264,rearing,0
799,-3.5300376,6.6785097,rearing,0
800,-3.517081,6.751185,rearing,0
801,-3.4900312,6.69678,rearing,0
802,-3.1399767,6.8467355,na,0
803,-2.0166903,8.231672,na,0
804,-1.5703888,8.65204,na,0
805,-1.5344603,8.77236,na,0
806,-1.5040036,8.96706,na,0
807,-1.3302274,9.156792,na,0
808,-1.2663794,9.481786,na,1
809,-1.071969,11.126382,na,1
810,-1.0822676,11.29036,na,1
811,-1.2787443,11.474279,na,1
812,-1.6536579,11.710326,na,1
813,-2.3183908,12.040957,na,1
814,-2.4140828,12.087579,na,1
815,-2.4956307,12.076954,na,1
816,-2.549018,12.09635,na,1
817,-2.6094568,12.095394,na,1
818,-2.6423771,12.02215,na,1
819,-2.5984278,12.120445,na,1
820,-2.6331396,12.144532,na,1
821,-2.8862445,11.855881,na,1
822,-3.0243423,11.718807,na,1
823,-3.0640774,11.632449,na,1
824,-3.1532888,11.547244,na,1
825,-3.1816716,11.457195,na,1
826,-3.142673,11.31185,na,1
827,-3.099112,11.047012,na,1
828,-3.0216572,11.102802,na,1
829,-2.951016,10.846969,na,1
830,-2.8814347,10.623517,na,1
831,-2.9125674,10.385941,walking,1
832,-2.9288077,10.038038,walking,1
833,-2.9364448,9.752864,walking,1
834,-3.0297825,9.069008,walking,0
835,-3.0556662,8.856652,walking,0
836,-3.0075212,8.701348,walking,0
837,-2.8514311,8.483982,walking,0
838,-2.830002,8.315642,walking,0
839,-2.807274,8.0433035,walking,0
840,-2.5131721,7.4936337,walking,0
841,-2.1846194,6.8377604,walking,0
842,-1.736512,6.374493,walking,0
843,-1.4548644,6.2171597,walking,0
844,-1.2146994,6.057575,walking,0
845,-1.0721978,6.002768,walking,0
846,-0.90669316,5.819599,walking,0
847,-0.5106816,5.359608,na,0
848,-0.33810586,5.1366477,na,0
849,-0.33863464,5.1816673,na,0
850,-0.30497932,5.14838,na,0
851,-0.35036367,5.1668754,na,0
852,-0.35466745,5.348049,na,0
853,-0.38562077,5.272154,na,0
854,-0.54511154,5.8811736,na,0
855,-1.3320951,6.8395796,na,0
856,-1.5257497,7.16663,na,0
857,-1.5912815,7.1933203,na,0
858,-1.5470184,7.358894,na,0
859,-1.6612145,7.4225807,na,0
860,-1.8166558,7.526697,na,0
861,-2.0036001,7.495822,na,0
862,-2.1065388,7.471773,na,0
863,-2.3911812,7.4972744,na,0
864,-2.2970197,7.434086,na,0
865,-2.2406325,7.490727,na,0
866,-2.2923954,7.531659,na,0
867,-2.259751,7.596656,na,0
868,-2.2085087,7.894593,na,0
869,-1.7612336,11.076874,na,1
870,-1.5913042,11.47039,na,1
871,-1.6391649,11.523589,na,1
872,-1.6136411,11.45598,na,1
873,-1.5985048,11.47348,na,1
874,-1.5958456,11.36928,na,1
875,-1.5058281,11.269451,walking,1
876,-1.4436413,11.107611,walking,1
877,-1.3190058,10.931137,walking,1
878,-0.063989975,9.246329,walking,1
879,0.15908828,9.075361,walking,1
880,0.17358327,9.069214,walking,1
881,0.31598556,8.99975,walking,1
882,0.32275835,8.811206,walking,0
883,0.36215982,8.770683,na,0
884,0.3253578,8.638002,na,0
885,0.22094506,8.303816,na,0
886,-0.16252299,7.5926123,rearing,0
887,-1.1019609,7.2873797,rearing,0
888,-1.4596276,7.310568,rearing,0
889,-1.7249402,7.33031,rearing,0
890,-1.9291209,7.467168,rearing,0
891,-1.7899195,7.331813,rearing,0
892,-1.8609817,7.285827,rearing,0
893,-1.7393287,7.124753,rearing,0
894,-1.6563389,7.1726713,rearing,0
895,-1.3946157,7.2662306,rearing,0
896,0.35559645,7.894087,rearing,0
897,0.52304417,8.052812,rearing,0
898,1.0117927,8.461622,na,3
899,1.1317832,8.552609,na,3
900,1.2065245,8.655132,na,3
901,1.4079076,8.780735,na,3
902,1.5433196,8.942508,na,3
903,1.6190876,9.055364,na,3
904,1.6263083,9.130472,na,3
905,1.7148257,9.242513,na,3
906,1.814052,9.562377,na,3
907,1.9189789,9.771816,na,3
908,1.9005256,9.970089,na,3
909,1.9207624,9.888027,na,3
910,1.9645853,9.876697,na,3
911,2.0206232,9.870791,na,3
912,2.017518,9.895673,na,3
913,2.0508022,9.848296,na,3
914,1.966903,9.832138,na,3
915,2.0658057,9.776545,walking,3
916,1.930141,9.849075,walking,3
917,1.9423417,9.795125,walking,3
918,1.9573005,9.918551,walking,3
919,1.9976798,9.961581,walking,3
920,2.033443,10.060625,walking,3
921,1.9769807,10.0585,walking,3
922,2.226608,9.999421,walking,3
923,2.1776233,9.8642645,walking,3
924,2.2393794,9.924743,walking,3
925,2.1477056,9.849318,walking,3
926,2.1724565,9.860782,na,3
927,2.2028136,9.847909,na,3
928,2.1845489,9.825278,standing,3
929,2.1611667,9.848487,standing,3
930,2.1168501,9.837689,standing,3
931,2.1331482,9.824616,standing,3
932,2.11501,9.854927,standing,3
933,2.0786414,9.89014,standing,3
934,2.065649,9.885758,standing,3
935,1.9391028,9.93025,standing,3
936,1.9801017,9.943715,standing,3
937,1.9394913,9.982771,standing,3
938,1.9304414,9.977596,standing,3
939,1.9070994,10.079873,na,3
940,1.7403225,10.111239,na,3
941,1.6279837,10.076119,na,3
942,1.482057,10.157572,na,3
943,1.2155192,10.23908,na,1
944,1.0969915,10.281009,na,1
945,0.2650558,11.159032,na,1
946,0.13344373,11.256681,na,1
947,0.10823402,11.318758,na,1
948,0.041570727,11.372594,na,1
949,0.012020441,11.554428,na,1
950,-0.040908232,11.51329,na,1
951,-0.22905363,11.773394,na,1
952,-0.24791774,11.804815,na,1
953,-0.26912212,11.85843,na,1
954,-0.2879545,11.911599,na,1
955,-0.19055156,11.816276,na,1
956,-0.24694118,11.8412075,walking,1
957,-0.24509697,11.777803,walking,1
958,-0.17653677,11.764274,walking,1
959,-0.032544736,11.725486,walking,1
960,-0.03126601,11.585342,walking,1
961,0.023419442,11.670812,walking,1
962,0.3915631,11.761214,walking,1
963,0.66179746,11.842894,walking,1
964,0.76103103,11.81902,walking,1
965,0.80967414,11.83814,walking,1
966,0.77768964,11.811072,walking,1
967,0.73017776,11.778181,na,1
968,0.6948181,11.956971,na,1
969,0.62429255,12.010565,na,1
970,0.4750158,12.098238,na,1
971,0.45235655,12.200294,na,1
972,0.4507113,12.199154,na,1
973,0.31761676,12.491238,na,1
974,0.1511237,12.637067,na,1
975,0.09578768,12.730934,na,1
976,-0.2004601,12.823221,na,1
977,-0.33479986,13.011469,na,1
978,-0.46394467,13.275115,na,1
979,-0.5246962,13.4024935,na,1
980,-0.5389387,13.32903,na,1
981,-0.5668684,13.556929,na,1
982,-0.5855372,13.648369,na,1
983,-0.44151512,14.008613,na,1
984,-0.26238802,14.463517,na,1
985,-0.21461374,14.526976,na,1
986,-0.30189538,14.581383,na,1
987,-0.28458872,14.507075,na,1
988,-0.30771825,14.518222,na,1
989,-0.36052498,14.426849,na,1
990,-0.51687497,14.282353,na,1
991,-0.45930097,14.174646,walking,1
992,-0.463541,13.943255,walking,1
993,-0.6006325,13.935664,walking,1
994,-0.9765893,13.209554,walking,1
995,-1.5529546,12.482612,walking,1
996,-1.8690889,12.185702,walking,1
997,-2.1484344,11.936977,walking,1
998,-2.653633,11.711679,walking,1
999,-3.0913308,11.644387,walking,1
1000,-3.1283014,11.636376,walking,1
1001,-3.2367556,11.497043,walking,1
1002,-3.313561,11.462474,walking,1
1003,-3.3312218,11.296264,walking,1
1004,-3.2744708,11.293365,walking,1
1005,-3.2841072,11.100677,na,1
1006,-3.2732494,10.873624,na,1
1007,-3.1867425,10.225516,na,1
1008,-2.9942327,8.813275,na,0
1009,-3.0271845,8.457978,na,0
1010,-3.0180633,8.181703,na,0
1011,-2.8990881,8.207572,na,0
1012,-2.6337247,8.038124,na,0
1013,-2.6766174,7.7400613,na,0
1014,-2.300352,6.8947024,walking,0
1015,-2.0879107,6.5237775,walking,0
1016,-2.0061684,6.482346,walking,0
1017,-2.0219254,6.4652824,walking,0
1018,-2.0283208,6.401825,na,0
1019,-2.020384,6.416735,na,0
1020,-2.0329452,6.441333,na,0
1021,-2.0783706,6.5039043,na,0
1022,-2.134697,6.6311374,na,0
1023,-2.2678754,6.8018355,na,0
1024,-2.3383224,7.132917,na,0
1025,-2.5328238,7.4483323,na,0
1026,-2.7778897,7.518126,na,0
1027,-2.941363,7.4935927,na,0
1028,-3.0884786,7.5562263,na,0
1029,-3.0004084,7.5451417,na,0
1030,-2.6071713,7.4358215,rearing,0
1031,-2.1840868,7.532682,rearing,0
1032,-1.7448176,7.778013,na,0
1033,-1.5414693,8.264743,na,0
1034,-1.249868,8.843852,na,0
1035,-1.0697488,9.457235,na,1
1036,-0.9945099,9.626348,na,1
1037,-1.0444772,9.814041,na,1
1038,-1.0418738,9.989529,na,1
1039,-1.1402094,10.48739,na,1
1040,-1.4458301,10.952465,na,1
1041,-1.7645011,11.150545,na,1
1042,-1.9645675,11.494926,na,1
1043,-2.122893,11.865199,na,1
1044,-2.2315905,12.042757,na,1
1045,-2.3448875,12.22306,na,1
1046,-2.4750836,12.3178625,na,1
1047,-2.4404178,12.405439,na,1
1048,-2.352185,12.699637,na,1
1049,-1.8242882,13.328452,na,1
1050,-1.7352111,13.425735,na,1
1051,-1.5636511,13.593819,na,1
1052,-1.3983815,13.768173,walking,1
1053,-1.2030187,13.888931,walking,1
1054,-1.0165197,14.029556,walking,1
1055,-0.94070286,14.120311,walking,1
1056,-0.6601267,14.327439,walking,1
1057,-0.3888062,14.419355,walking,1
1058,-0.39821512,14.374793,walking,1
1059,-0.33642176,14.370194,walking,1
1060,-0.27839217,14.353832,walking,1
1061,-0.22726269,14.310869,walking,1
1062,-0.03519247,14.060477,walking,1
1063,0.31319612,13.626407,walking,1
1064,0.6300539,13.266746,walking,1
1065,0.8818263,12.950427,walking,1
1066,1.044715,12.512807,walking,1
1067,1.0987003,12.338174,walking,1
1068,1.0572933,12.171975,walking,1
1069,1.3317438,11.91128,walking,1
1070,1.4707938,11.804584,walking,1
1071,1.6146894,11.511745,na,1
1072,1.8589501,11.303925,na,1
1073,2.2054648,10.915782,na,3
1074,2.574359,10.531034,na,3
1075,2.7065516,10.369623,na,3
1076,2.833166,10.182931,na,3
1077,2.7975748,10.180516,standing,3
1078,2.867791,10.085303,standing,3
1079,3.0631146,9.877265,standing,3
1080,3.1765718,9.780453,standing,3
1081,3.3629966,9.575545,standing,3
1082,3.4298553,9.370101,standing,3
1083,3.7125173,9.1261425,na,3
1084,4.007683,8.698309,na,3
1085,4.1071563,8.480283,na,3
1086,4.093247,8.5098095,na,3
1087,4.0778575,8.502614,na,3
1088,4.1030707,8.55559,na,3
1089,4.0959177,8.550174,na,3
1090,3.9751704,8.65601,na,3
1091,3.913092,8.785587,na,3
1092,3.9492054,8.871861,na,3
1093,3.8312178,8.842367,na,3
1094,3.9037955,8.878442,standing,3
1095,3.8997364,8.884965,standing,3
1096,3.8514266,8.985156,standing,3
1097,3.8702562,8.896168,standing,3
1098,3.9092295,8.931909,standing,3
1099,3.900393,8.8680315,standing,3
1100,3.992875,8.799393,standing,3
1101,3.938536,8.845181,standing,3
1102,3.901834,8.830667,standing,3
1103,3.901327,8.818662,standing,3
1104,3.9666169,8.7805395,standing,3
1105,3.8709989,8.813639,standing,3
1106,3.9106421,8.812634,standing,3
1107,3.7947657,8.842136,standing,3
1108,3.8046954,8.763178,standing,3
1109,3.7105494,8.779012,standing,3
1110,3.611028,8.71093,standing,3
1111,3.5107713,8.647337,standing,3
1112,3.3572931,8.608132,standing,3
1113,1.4724292,8.159329,standing,3
1114,1.136932,8.279904,standing,3
1115,1.1186261,8.275172,na,3
1116,1.0613458,8.358614,na,3
1117,1.0681288,8.28685,na,3
1118,0.983014,8.199722,na,0
1119,-2.1516662,7.3736424,na,0
1120,-2.6256988,7.454892,na,0
1121,-2.714334,7.499846,na,0
1122,-2.7458293,7.413613,na,0
1123,-2.5837965,7.3577375,na,0
1124,-2.1720827,6.873662,na,0
1125,-1.5832938,6.1482444,na,0
1126,-1.4655472,5.853769,na,0
1127,-1.4311475,5.754193,na,0
1128,-1.4244221,5.735784,na,0
1129,-1.479701,5.701753,rearing,0
1130,-1.4638456,5.854801,rearing,0
1131,-1.4982164,6.220903,rearing,0
1132,-1.5218277,6.7015834,rearing,0
1133,-1.7256614,7.228098,rearing,0
1134,-2.038749,7.489395,rearing,0
1135,-2.9258413,7.545517,rearing,0
1136,-3.088367,7.5594583,rearing,0
1137,-3.148931,7.617876,rearing,0
1138,-3.06576,7.6661267,rearing,0
1139,-3.0230086,7.660825,rearing,0
1140,-2.131162,8.13394,rearing,0
1141,-1.7385062,8.92132,na,0
1142,-1.6163268,9.171961,na,0
1143,-1.6075413,11.68378,na,1
1144,-1.661655,11.8081255,na,1
1145,-1.6426694,11.82835,na,1
1146,-1.6873746,11.872423,na,1
1147,-1.7592385,11.910058,na,1
1148,-1.993937,11.945702,na,1
1149,-2.0490239,11.877155,na,1
1150,-1.9671832,11.746685,na,1
1151,-1.959265,11.731722,na,1
1152,-1.7985363,11.710964,na,1
1153,-1.6436538,11.65141,na,1
1154,-1.4571648,11.741637,na,1
1155,-1.1079973,11.56618,rearing,1
1156,-0.9967456,11.605066,rearing,1
1157,-0.8441194,11.667354,na,1
1158,-0.68986994,11.745541,na,1
1159,-0.48028103,12.044182,na,1
1160,-0.14777425,12.334171,na,1
1161,-0.12256725,12.584444,na,1
1162,-0.14580213,12.782771,na,1
1163,-0.038922884,12.944055,na,1
1164,-0.14182961,13.20538,na,1
1165,-0.19308442,13.538328,rearing,1
1166,-0.30279252,13.832959,rearing,1
1167,-0.3735114,14.04005,rearing,1
1168,-0.3969127,14.114451,rearing,1
1169,-0.38917625,14.123198,na,1
1170,-0.40611997,14.112906,na,1
1171,-0.3723769,14.118144,na,1
1172,-0.30005074,14.111865,na,1
1173,-0.17974001,13.964376,na,1
1174,0.19749652,13.689285,na,1
1175,0.346262,13.256057,na,1
1176,0.444681,12.822142,na,1
1177,0.62315613,12.36594,na,1
1178,0.6978697,12.307614,walking,1
1179,0.8570549,12.190454,walking,1
1180,0.7658069,12.069512,walking,1
1181,0.6966967,11.827047,walking,1
1182,0.64117044,11.837168,walking,1
1183,0.5284559,11.676754,walking,1
1184,0.48685014,11.32529,walking,1
1185,0.43018466,11.070727,walking,1
1186,-0.873445,9.415975,walking,1
1187,-0.9405504,9.2100725,walking,1
1188,-0.9371105,9.256461,walking,1
1189,-0.9204303,9.275358,na,1
1190,-0.3610655,11.542965,na,1
1191,-0.4380381,12.014326,na,1
1192,-0.43680638,12.1724415,rearing,1
1193,-0.48525932,12.172552,rearing,1
1194,-0.575407,12.270755,rearing,1
1195,-0.78115904,12.558103,rearing,1
1196,-1.36054,13.096817,rearing,1
1197,-1.8317425,13.267405,rearing,1
1198,-1.9411342,13.356288,rearing,1
1199,-2.0287678,13.327111,na,1
1200,-2.0911586,13.309071,na,1
1201,-2.123685,13.267084,na,1
1202,-2.2251568,13.163293,na,1
1203,-2.3178084,12.947273,na,1
1204,-2.355575,12.785635,na,1
1205,-3.186931,10.054629,na,1
1206,-3.1918595,10.04853,na,1
1207,-3.2126236,9.834952,na,1
1208,-3.1943626,9.775372,na,1
1209,-3.217159,9.591878,na,1
1210,-3.1926005,9.437767,na,0
1211,-3.1368368,9.13931,na,0
1212,-3.3935924,6.7269745,na,0
1213,-3.3191512,6.644802,walking,0
1214,-3.2286408,6.5900006,na,0
1215,-3.2277389,6.4667635,na,0
1216,-3.1001034,6.317134,na,0
1217,-2.7443697,5.308793,na,0
1218,-2.7374413,5.0757375,na,0
1219,-2.6350114,4.9926977,na,0
1220,-2.654735,5.011813,na,0
1221,-2.651507,4.883543,na,0
1222,-2.6325889,4.8988643,na,0
1223,-2.6315632,4.827112,na,0
1224,-2.6603463,4.9194202,na,0
1225,-2.6472063,4.9320965,na,0
1226,-2.6393015,5.00135,na,0
1227,-2.6770482,5.0587583,na,0
1228,-2.6953242,5.1606116,na,0
1229,-2.6960382,5.2679505,rearing,0
1230,-2.6601715,5.466566,rearing,0
1231,-2.8551776,6.096337,rearing,0
1232,-2.9708252,6.4750795,rearing,0
1233,-3.1489222,6.6462903,rearing,0
1234,-3.5122578,7.1015615,rearing,0
1235,-3.759533,7.22358,rearing,0
1236,-3.8615792,7.235124,rearing,0
1237,-3.8204956,7.263669,rearing,0
1238,-3.8606944,7.271074,rearing,0
1239,-3.7912226,7.2719493,rearing,0
1240,-3.744979,7.313801,rearing,0
1241,-3.470925,7.4894886,rearing,0
1242,-3.36198,7.742895,rearing,0
1243,-3.1502435,7.9490967,rearing,0
1244,-0.018870566,14.566908,rearing,1
1245,-0.014050519,14.5972805,na,1
1246,-0.0074216314,14.580709,na,1
1247,0.0324555,14.560271,na,1
1248,0.060071252,14.645189,na,1
1249,0.07932692,14.598222,na,1
1250,0.08993369,14.649899,na,1
1251,0.059829786,14.643515,na,1
1252,0.09569704,14.632267,na,1
1253,0.11222458,14.6100645,na,1
1254,0.06644648,14.642731,na,1
1255,0.11141803,14.641259,na,1
1256,0.0810567,14.557385,na,1
1257,0.1551167,14.580771,walking,1
1258,0.16213147,14.462813,walking,1
1259,0.18991998,14.396445,walking,1
1260,0.38309598,14.224314,walking,1
1261,0.438434,13.965788,walking,1
1262,-2.703075,8.424858,walking,0
1263,-2.7959812,8.127176,walking,0
1264,-3.2553644,7.8782334,walking,0
1265,-3.5661478,7.773057,walking,0
1266,-3.6271703,7.7654743,walking,0
1267,-3.577591,7.745836,walking,0
1268,-3.5605123,7.7277923,walking,0
1269,-3.5739598,7.7439604,walking,0
1270,-3.5132732,7.7719464,na,0
1271,-3.0522735,7.934432,na,0
1272,-2.4018486,7.254061,rearing,0
1273,-1.8223002,6.688282,rearing,0
1274,-1.3428,6.3657956,rearing,0
1275,-1.041792,6.1485424,rearing,0
1276,-0.90728545,5.9829545,rearing,0
1277,-0.86327523,5.9857564,rearing,0
1278,-0.828485,5.968643,rearing,0
1279,-0.77745855,5.9101715,rearing,0
1280,-0.78524053,5.9346967,rearing,0
1281,-0.78646326,5.960288,rearing,0
1282,-0.9060576,5.896923,rearing,0
1283,-0.87266207,5.987161,rearing,0
1284,-0.8808302,5.937503,rearing,0
1285,-0.99899274,6.004684,rearing,0
1286,-1.2732002,6.253667,rearing,0
1287,-1.5855839,6.538571,rearing,0
1288,-1.7559543,6.7396626,rearing,0
1289,-1.9236417,7.2481446,rearing,0
1290,-2.025995,7.2990727,rearing,0
1291,-2.2075965,7.37479,rearing,0
1292,-2.1792512,7.458736,rearing,0
1293,-2.097624,7.520294,rearing,0
1294,-1.9826555,7.5659404,rearing,0
1295,-1.5953422,7.8173966,rearing,0
1296,-1.5606016,8.547976,rearing,0
1297,-1.0324943,9.620675,rearing,1
1298,-0.9336976,9.917846,na,1
1299,-0.9749678,10.044313,na,1
1300,-0.92787635,10.278261,na,1
1301,-0.8678636,10.494188,na,1
1302,-0.77935374,10.536927,na,1
1303,-0.74743927,10.535575,na,1
1304,-0.6987134,10.621118,na,1
1305,-0.6661624,10.582059,na,1
1306,-0.4799825,10.635357,na,1
1307,-0.53954995,10.626731,na,1
1308,-0.56759346,10.541901,na,1
1309,-0.61852926,10.537714,na,1
1310,-0.55889654,10.53101,na,1
1311,-0.5484393,10.489347,na,1
1312,-0.47672415,10.457914,na,1
1313,-0.21962841,10.2719755,na,1
1314,-0.11652974,9.979622,na,1
1315,-0.29563278,9.0885725,na,1
1316,-0.3327413,8.850521,na,0
1317,-0.31785318,8.748092,na,0
1318,-0.26332465,8.855557,rearing,0
1319,-0.28256553,8.980519,rearing,0
1320,-0.24557048,9.006687,rearing,0
1321,-0.30602816,8.837751,rearing,0
1322,-0.26261917,8.770972,rearing,0
1323,-0.4677142,8.349014,rearing,0
1324,-0.828674,7.7454796,rearing,0
1325,-1.6175828,7.626829,rearing,0
1326,-2.1365516,7.516884,rearing,0
1327,-2.1856005,7.5814857,rearing,0
1328,-2.192868,7.492458,rearing,0
1329,-2.012692,7.2842546,rearing,0
1330,-1.7349063,7.222381,rearing,0
1331,-1.5581692,7.3075223,rearing,0
1332,-1.2221291,8.018403,rearing,0
1333,-1.18785,8.296864,rearing,0
1334,-1.1191354,8.385285,rearing,0
1335,-1.0822546,8.337514,rearing,0
1336,-1.0246953,8.5375395,na,0
1337,0.51682055,12.768903,na,1
1338,0.60398597,13.093574,na,1
1339,0.3904755,13.251524,na,1
1340,0.41685054,13.387619,na,1
1341,0.30540445,13.455383,na,1
1342,0.167642,13.578808,na,1
1343,0.07635989,13.600959,na,1
1344,0.20292488,13.732713,na,1
1345,0.28014746,13.798624,na,1
1346,0.27194163,13.647322,na,1
1347,0.2932153,13.645187,na,1
1348,0.29605955,13.530852,walking,1
1349,0.1834857,13.351979,walking,1
1350,0.16261695,12.957682,walking,1
1351,-0.052721173,11.885584,walking,1
1352,-0.056372207,11.806619,walking,1
1353,-0.03273701,11.795249,walking,1
1354,-0.07025786,11.653416,walking,1
1355,0.29017237,11.4806595,walking,1
1356,0.5016722,11.287514,walking,1
1357,0.5514891,11.245771,walking,1
1358,0.6348877,11.2013,walking,1
1359,0.71156895,11.150105,walking,1
1360,0.6603783,11.186943,walking,1
1361,0.6552545,11.170215,walking,1
1362,0.25777036,11.181353,walking,1
1363,-1.7188543,8.754486,na,0
1364,-1.7147187,8.722011,na,0
1365,-1.5015918,8.725379,na,0
1366,-1.3833393,8.741429,na,0
1367,-1.275516,8.769588,na,0
1368,-1.1899438,8.71352,na,0
1369,-1.0715609,8.703961,na,0
1370,-0.9384842,8.588106,na,0
1371,-0.8159931,8.157924,na,0
1372,-0.838801,7.786618,na,0
1373,-0.9886855,7.3343062,rearing,0
1374,-1.3322865,6.9252005,na,0
1375,-1.5229006,6.632452,rearing,0
1376,-1.6584306,6.6186504,rearing,0
1377,-2.356664,6.5988812,rearing,0
1378,-2.8356402,6.6127906,rearing,0
1379,-3.1330469,6.709601,rearing,0
1380,-3.194909,6.9713764,rearing,0
1381,-3.0489013,7.084198,rearing,0
1382,-2.9829946,7.1788993,rearing,0
1383,-2.6389167,7.592929,rearing,0
1384,-2.5014255,7.708914,rearing,0
1385,-2.3391714,7.7616887,rearing,0
1386,-2.0938323,7.8714967,rearing,0
1387,-1.9506,8.052761,rearing,0
1388,-1.6970227,8.187237,rearing,0
1389,-0.9730777,8.9635935,na,0
1390,-0.7464915,9.281251,na,1
1391,-0.5695815,9.859806,na,1
1392,-0.39977378,10.350801,na,1
1393,-0.36750266,10.505442,na,1
1394,-0.337604,10.605126,na,1
1395,-0.29592028,10.937074,na,1
1396,-0.21418105,11.020931,na,1
1397,-0.050173346,11.092518,na,1
1398,0.09979125,11.162343,na,1
1399,0.17256464,11.234269,na,1
1400,0.18509018,11.270888,na,1
1401,0.25970098,11.2514305,na,1
1402,0.24133871,11.271312,na,1
1403,0.37296972,11.271787,na,1
1404,0.6365414,11.221975,na,1
